Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129
9/5/20 3:00,,22946.93906,22270.41338,22505.3191,16146.32713,15748.99795,16144.48941,16196.83012,,17817.42643,15708.21096,15596.18944,18203.32779,,,,12781.0817,,,12560.56768,12816.82854,14553.51352,10930.50181,14809.37027,10966.893,6.22756E-05,14920.71875,0.000208864,15041.4079,10944.39129,10893.14981,12516.02802,10914.48885,9172.700146,9332.528577,9340.348243,10868.03672,11154.83146,9115.13271,9024.843418,9191.690454,10942.78037,9113.934057,,11007.69499,9090.883334,11317.14603,18244.92234,,,22833.56647,,10882.98505,11143.35605,9192.476155,18173.74826,,22860.10913,10856.27515,,9061.086047,,15917.23265,15640.88311,8386.575513,8443.551154,8682.353676,3571.37077,8551.831514,6670.827864,6621.492951,6512.19744,8610.295254,8694.199977,7030.779354,8769.454579,8358.460662,8454.038424,6556.499831,8596.933293,6514.751527,3521.360753,8374.539709,6470.959549,7448.377304,6560.630422,7425.806533,8342.174215,0.000490989,,,6227.06438,5719.911056,6338.389715,8363.646917,8264.301355,5987.188879,1.98178E-05,,,,,2517.172173,,,,1453.037738,482.7472105,,,,,,,,,,,,,,,,,,,,,
9/5/20 4:00,17811.70879,17737.61316,17047.00977,17170.72883,12652.08669,12325.93038,12413.39444,12803.11768,,14057.94908,12190.62854,12117.95383,14307.90021,,12277.74609,12510.52261,9598.880808,12623.32771,12405.66866,9732.867289,9789.783125,11404.61281,8288.772188,11579.27809,8179.290526,7.05156E-05,11810.41255,0.000298533,11702.38942,8355.239605,8448.607031,9519.943076,8393.061199,7264.317978,7294.839789,7288.432809,8497.913765,8834.095852,7088.744,7075.847197,7151.239125,8678.945509,7205.297049,,8772.161688,7246.37215,8886.012707,13664.14722,,8640.679287,17573.48448,8730.909367,8189.464937,8629.647385,7125.912533,13830.83984,8826.948224,17412.4062,8632.803678,,7003.975188,,12511.32156,12225.94568,6286.188172,6282.580346,6687.117763,2786.471896,6634.234911,5098.968601,5009.896671,4997.252269,6611.616335,6709.41104,5150.55254,6825.362936,6734.269662,6518.477533,4834.319181,6662.211365,4977.087114,2785.133483,6512.157833,4807.273419,5697.666246,4992.859495,5844.990897,6404.003917,0.000181291,2581.023761,2201.121012,4931.991653,4493.059818,4937.056425,6414.030469,6120.798319,4514.890089,9.30667E-06,,5115.953203,,,1991.755978,2437.860101,,,1143.384291,366.0550682,,,,,,,,,,,,,,,,,,,,,
9/5/20 5:00,14408.23871,14456.93519,13917.28863,13933.44693,10711.06656,10337.58376,10567.53566,10854.44524,14572.90854,12176.85917,10428.87289,10238.18023,12036.49316,14379.85868,10524.60208,10625.05028,7700.405475,10732.87885,10628.76813,7666.125276,7988.066286,9678.753392,6613.636,9916.222729,6698.956505,7.11822E-05,9833.868362,0.000181967,9939.961755,6654.843811,6856.13874,7755.301157,6734.542999,6289.742645,6307.451489,6303.830877,7508.030129,7408.692636,6151.583277,6184.172158,6241.892912,7669.20938,6270.895833,6656.361384,7624.585681,6181.609407,7644.530819,11076.64367,6907.854853,7515.062743,14254.83918,7814.435568,6705.930519,7467.013287,6135.509043,11296.41342,7545.321417,14270.83333,7690.190442,7683.615251,6226.39039,7789.090832,10436.23368,10378.48743,5149.614175,5286.638808,5588.346316,2276.773122,5370.964705,4355.924395,4330.763737,4204.628645,5544.090492,5747.646154,4575.038257,5652.604501,5461.444472,5473.392119,4040.757549,5691.700729,4218.376955,2355.802495,5379.168587,4111.978947,5149.26459,4251.525633,5221.446315,5449.304748,0.000142389,2211.706676,1902.589748,4048.12997,3795.54437,3989.680957,5498.502617,5260.02568,3957.150718,3.33244E-05,4585.866034,4402.214479,2630.972942,2525.958274,1826.397051,1991.390935,1872.494339,1448.179239,1015.753454,341.6492164,,,,,,,,,,,,,,,,,,,,,
9/5/20 6:00,13089.86683,13184.30101,12531.77182,12842.29943,10398.28814,10214.23054,10285.35354,10631.22771,13304.14931,11774.09857,10026.26903,9911.612504,11630.01668,13020.0268,10371.10715,10572.87865,7629.684935,10511.42474,10296.39387,7529.034237,7869.558855,9409.096694,6337.659048,9541.629755,6332.611461,5.23733E-05,9265.350544,0.00019612,9443.33374,6325.580602,6649.90002,7714.424014,6374.028535,6556.068815,6622.557787,6498.412373,7797.953812,7496.739638,6547.722622,6748.971415,6765.059515,7833.161101,6646.922381,6389.20815,7932.656535,6367.707481,7829.82035,10085.21816,6491.749072,7622.667338,12857.30966,7922.176406,6432.898165,7747.132938,6662.747524,10195.33948,8009.950299,12704.99607,7758.922692,7439.190293,6586.789319,7629.357552,10236.77548,10198.82642,4931.160265,4968.017097,5283.770486,2240.587687,5022.840342,4566.009784,4135.744395,3963.152406,5227.520035,5401.294021,4778.410244,5320.608413,5075.728764,5112.214122,3996.017973,5409.129493,4033.599375,2161.098194,5224.845283,3902.570526,5243.253143,3945.806209,5373.348348,5227.18432,0.000376002,2086.442087,1891.083606,3683.722011,3998.112631,3709.308731,5431.884984,5357.141866,4082.880267,2.39911E-05,4185.940818,4263.21427,2426.624625,2281.617552,1930.460763,1926.144371,1689.774814,1292.553606,929.1879196,329.736209,,,,,,,,,,,,,,,,,,,,,
9/5/20 7:00,14582.45134,14357.38898,14086.87018,13993.88684,12566.18477,12450.7402,12530.71693,12973.73369,14850.57093,14937.56419,12258.26539,12067.64579,14913.11799,14266.9612,12518.17871,12702.44893,10468.30779,12912.74568,12605.68553,10546.47445,10522.94227,11712.31294,9047.100005,12128.63531,8912.470433,5.90733E-05,11726.9083,0.000146922,11913.06655,8987.454263,9168.515486,10507.41651,8838.672526,9522.758773,9419.500553,9591.935454,10788.20784,10644.17363,9529.331569,9609.374427,9635.744419,10781.84005,,9042.139312,10908.16017,9452.917919,11076.51146,11167.97397,9285.910897,10667.92201,14306.29428,10823.59949,9231.631076,10784.94916,9684.621155,11186.45765,10787.77198,14203.36391,10837.61755,10364.33297,9633.045287,10177.0146,12449.67412,12629.47158,6227.554193,6303.749084,6495.237607,2737.036577,6396.58043,6194.991436,5090.25105,4949.219536,6437.139974,6511.488946,6385.086439,6506.841567,6355.734022,6311.24299,4797.757023,6473.591455,4859.957104,2741.379998,6361.134701,4747.518679,7168.189439,4806.320371,7298.37681,6381.648304,0.000550909,2503.546287,2305.378106,4605.160342,5506.430421,4603.705204,7301.039409,7071.375576,5513.952123,2.05733E-05,4927.524025,4688.439006,2578.515621,2843.384647,2435.002786,1886.879641,1725.735473,1240.011365,997.5826883,427.5058192,,,,,,,,,,,,,,,,,,,,,
9/5/20 8:00,20559.46311,20283.43306,19989.11558,19818.82037,18112.45101,18117.83922,18295.58446,18903.84613,20645.87777,22237.87717,18090.95449,,22381.91337,20236.08774,18699.09702,18328.65355,16603.57155,18554.7273,18438.27416,16809.23757,16777.64975,17514.7528,14246.03009,18229.7422,14311.92183,8.02956E-05,17746.85952,0.000417136,18261.50623,14054.42243,14161.76988,16622.4183,14059.01271,14354.15296,14289.63792,14474.80186,16761.39093,16678.40798,14460.08403,14530.41623,14595.87099,16438.73784,14340.7305,13963.49617,16682.3243,14473.99267,17002.49938,16292.99009,14449.32945,16764.99796,20355.62301,16843.69942,14370.7028,16814.72022,14246.03168,16214.85651,16821.27868,20385.03408,16969.71589,16559.77153,14369.07017,16303.68361,18342.93078,18507.4122,9171.918166,9097.605396,9839.971289,4254.128999,9801.86391,9936.051047,7499.767313,7389.443397,9949.300046,9874.522182,9846.853242,9864.83786,9880.532023,9735.742536,7309.659293,9738.330548,7182.381781,3959.290258,9955.985416,7158.833874,10929.40871,7421.58426,10899.66206,9699.017246,0.001000182,3493.226197,3386.801179,6861.533847,8764.50745,6774.481093,11008.824,11234.23892,8813.495227,6.12444E-06,6550.728583,6099.348541,3193.38329,3756.856611,3299.224249,2165.210585,2152.463127,1466.802319,1274.0034,593.0361857,,,,,,,,,,,,,,,,,,,,,
9/5/20 9:00,29533.34104,29585.75423,28858.15345,29122.6853,25814.06271,25610.11658,25843.47026,26356.73348,29967.25578,30311.64379,25530.15235,25907.80572,30411.29398,29378.29622,26072.62677,25603.89609,23874.87163,26102.54689,25984.78308,23737.16701,23710.85708,24099.38293,19881.32825,24761.89883,19812.04541,0.000102556,24398.1087,0.000209489,24796.79703,19798.48542,19858.97971,23837.25522,19775.7491,18941.2566,18833.19425,19154.18749,22614.20398,22894.05647,19340.90328,19108.5624,19226.61004,22434.93521,19000.59115,19632.15598,22718.81262,19114.12973,22824.90446,23801.48441,19812.51332,22795.19561,29602.51533,22692.27516,19920.34275,22738.83416,19028.20479,23607.47645,22822.30208,29654.68395,22773.89244,23515.90642,18871.56594,22989.2776,25946.02402,25957.55604,12922.85137,13030.61174,14255.60737,5633.241022,14074.26161,13627.01807,10848.66055,10633.30934,14161.24995,14112.16988,13632.51236,14118.75667,14197.99956,14085.80689,10668.59134,14017.22937,10486.05256,5517.623152,14147.0353,10297.89019,14669.77654,10456.1463,14617.73601,14122.17361,0.000841616,5074.906052,4977.808281,9960.308283,12043.22154,9979.483354,15379.08523,15324.1164,12057.27563,0,8897.125275,7931.772472,4532.087344,4854.417447,3892.31502,2641.54609,2387.973089,1852.243654,1589.76783,802.2055513,0.050381907,0.036697773,0.0363653,0.034030084,0.040297667,0.033097696,0.070825813,0.034293564,,0.033677289,0.037804438,0.033253082,0.031956533,0.033272307,0.042764413,0.04757676,0.005212482,0.003097018,0.001613138,0.000946911,0.000142747
9/5/20 10:00,37635.13282,38154.90183,36938.358,37203.8646,32079.6944,31618.41173,32315.32396,32098.20784,38454.33919,37777.3978,31521.96069,32121.40702,37399.39818,37686.86054,32107.9307,32156.8614,29610.97676,32512.68214,31812.36982,29514.93792,29464.4425,29946.69678,25188.24062,30237.08819,25006.33907,0.000148831,29909.44951,0.003650469,30374.1644,24600.8186,24810.93693,29736.37596,,23130.09298,22931.59767,23484.46334,27227.8859,26894.81961,23313.65612,22939.18897,23328.00391,26725.24396,22825.66678,24745.42113,26871.57393,23155.10024,27377.30309,30712.583,24791.86913,27097.18902,38124.99611,27048.3081,24900.73375,27413.26401,23027.48287,30779.07475,27632.21541,37998.18603,27163.64727,29249.67408,23139.51277,29044.20896,32271.14257,31852.89702,16456.35585,16425.58496,17801.8125,6765.691737,17638.86579,16970.22708,13600.86946,13540.17199,17859.67531,,16900.07037,17838.30695,17803.56605,17592.21073,13338.18998,17673.33173,13262.74823,6576.687026,17726.34157,13018.45022,17942.33772,13091.11593,17744.75602,17431.86499,0.000172009,6593.6343,6580.960287,12566.22668,14711.30308,12626.75766,19011.65528,18642.90516,14794.37308,0,10487.39586,9097.503181,5438.621511,5475.102326,4487.783556,3204.710058,2699.400152,2281.58961,1911.943493,933.0262821,0.094667713,0.030048473,0.030448322,0.033461624,0.029363018,0.0359054,0.07581194,0.009504873,,0.030134098,0.048338189,0.049217731,0.044857878,0.03555722,0.036316138,0.04026554,0.00578642,0.005649453,0.002113713,0.001458187,0.000831769
9/5/20 11:00,44138.28155,43959.2132,43034.0413,42932.92519,36361.71785,35819.65403,36357.69274,,44511.28261,42310.59067,35618.84519,36370.95243,42246.85001,43873.19468,36431.43251,36217.23128,33614.52366,37026.1981,35914.3772,33672.98899,33817.57074,33647.86303,28873.46233,34159.5141,28883.48763,8.03044E-05,33783.54767,0.006841298,34143.81253,28500.22774,28470.32522,33760.01032,28529.19239,,25901.946,26239.75562,30133.24186,29797.19702,26270.12523,25848.77131,26090.55615,29475.70577,25821.07127,28341.84735,29593.47067,25975.11318,29864.18494,36181.25566,28719.05765,29807.93625,44085.32929,29939.74852,28719.08676,29934.62309,25794.39078,36116.02816,29913.58024,44124.59472,30024.76873,33244.88257,25778.69363,33092.61006,36328.31967,36339.43529,18929.75924,18958.27505,20304.03499,7542.232712,20012.33474,18907.89891,15804.82245,15428.19759,20111.60459,20375.67638,19279.26278,20344.97353,20342.65238,20207.47006,15400.41165,20155.58713,15261.95755,7422.482087,20042.86306,14986.1138,20126.22107,15091.16253,19956.89888,20199.65623,0.001348791,7728.069737,7667.270541,14533.21403,13821.68218,14614.33695,21297.90429,21286.65602,16609.04579,0,11571.32321,9573.364185,5920.920969,5911.913617,4816.670075,3657.296739,2963.794081,2522.964966,2105.745216,973.2823354,0.094906036,0.025585576,0.026825856,0.0265635,0.028982816,0.02950154,0.06436498,0.007529433,,0.027255618,0.071801296,0.028265836,0.042840827,0.032297684,0.024865913,0.030026671,0.005071113,0.004334084,0.002361567,0.001999773,0.000127411
9/5/20 12:00,47681.15375,47742.19109,46854.09651,46436.58253,38823.38051,38549.83078,39003.2379,38706.86795,48066.29784,44990.6897,38440.37025,39131.67268,44925.42818,48150.002,39029.26418,38812.6871,36301.35439,39712.3935,38448.85777,36152.91476,36200.55007,36316.86796,31321.93752,36455.95173,31232.05814,0.000126951,35799.27822,0.000873124,36206.7498,30978.21802,30884.20877,36340.66617,,27939.99766,27686.67819,,31494.30651,31387.60838,27919.54319,27634.6078,27776.91271,31095.88454,27597.96961,30997.14071,31721.12342,27876.85678,31703.0123,39563.16531,31060.52488,31565.74842,47626.89398,31697.43999,31215.99746,31722.37173,27616.22476,39389.22434,31763.00343,48006.16452,31555.22496,35708.1963,27456.81456,35643.82792,38993.55033,38414.69631,20475.345,20799.59806,21899.40573,7858.168323,21795.01491,20235.5672,16971.04903,16673.76461,21649.50864,21735.26693,20406.18158,21607.89515,21643.66462,21792.49238,16523.67578,21715.27537,16356.38274,7569.980783,21727.07736,16505.26371,21229.03431,16353.62421,21130.80488,21669.25841,0.00072534,8475.829422,8413.100226,15909.67019,17727.51704,15989.11769,22432.86884,22494.97347,17890.50735,0,11931.67923,9926.132785,6041.596611,5957.981043,5225.36574,4004.04247,3085.278637,2640.095714,2250.315228,993.3249892,0.083891104,0.023105731,0.026201844,0.02294944,0.030192467,0.02263614,0.071292438,0.007933189,,0.023066318,0.0462291,0.023479824,0.017419984,0.034915951,0.017495704,0.022543867,0.005049129,0.002954338,0.002968822,0.001167147,0.000845904
9/5/20 13:00,49770.06081,49647.08823,48937.43321,48732.77441,40501.96056,40039.18595,40043.62795,40111.48198,50371.38316,46439.9424,39861.59148,40615.12649,46407.38303,50211.19364,40374.90121,40546.13614,37888.77992,41040.27011,39974.03692,37820.19904,37641.5388,38006.6702,33238.7239,38120.61818,32853.96245,0.019333402,37355.40575,0.002735784,37914.67515,32795.24645,32708.88392,37607.75914,32545.72152,,28583.62125,28891.9235,32457.46694,32368.59626,29134.29153,28619.96244,28884.67496,32145.08272,28621.13385,32739.05635,32620.26428,28776.32414,32398.9736,41710.11918,32678.51074,32579.38123,49925.51578,32649.18119,32846.8619,32587.19183,28458.10071,41255.48105,32406.49641,50155.93555,32586.69694,37221.76275,28599.07238,37190.24344,40455.58736,39987.54587,21550.98015,,22716.61945,8005.722797,22702.27498,20764.21189,17611.69656,17270.32482,22716.51443,22779.30637,21207.26346,22686.2718,22673.11014,22902.10333,17276.88292,22854.62879,17327.017,7885.754259,22892.02751,17220.60347,21884.70821,17280.16235,21920.79015,22620.5139,0.000256218,8937.450081,8913.680284,16700.09488,18557.45634,16639.46147,23236.17971,23236.03742,18466.08101,0,12091.13712,10380.60724,6020.342825,6179.076637,5384.433133,4182.836132,3109.707165,2753.285894,2262.748137,981.8073391,0.109040522,0.021044631,0.02103486,0.021249938,0.023920467,0.021203649,0.06976896,0.008097331,,0.021184836,0.027919289,0.032868189,0.016265071,0.045946878,0.012301476,0.017716436,0.002735404,0.009864138,0.00200158,0.000980258,0.00012854
9/5/20 14:00,51256.13075,51100.56401,49609.99929,49551.90472,41073.11615,40416.76729,40910.32761,41000.1539,51804.21131,47210.12036,40634.13695,,46949.26602,51619.09965,40837.61065,40979.30763,38867.56586,41392.82665,40796.33395,38181.16444,38298.57369,38793.45882,33940.03678,38761.36153,33558.77726,0.032052184,38316.80867,0.011482489,,33377.24258,33433.02541,38256.52869,33230.39193,,28797.87869,29200.24732,32619.97215,32505.46113,29153.36462,28969.85981,29267.25767,32620.4752,29125.26921,33034.07743,32758.19557,29316.58067,32752.6409,42408.87212,33383.96802,32807.42333,51173.16081,32857.52502,33789.18006,32775.98845,28984.21008,42531.95766,32776.62103,51113.81953,33192.19437,37912.35774,29051.08306,37477.60831,41222.79423,40181.60909,22098.62863,22209.49401,23596.31047,7966.238267,22980.99925,20880.66508,17886.79824,17746.74067,23198.75831,23241.53048,21308.58564,23254.73789,23236.14274,23114.85718,17496.15497,23279.7967,17464.69104,7956.603183,23517.07326,17257.42548,22339.51049,17362.02594,22161.39121,22976.4052,0.000817769,9389.725408,9222.354629,17040.22737,18612.82344,16954.24608,23636.7598,23417.97818,18607.47427,0,12369.83128,10649.73389,6244.621404,6338.757141,5567.66557,4407.411486,3161.453379,2931.691399,2274.387442,971.1350464,0.112433169,0.019428196,0.021111202,0.028555338,0.022292898,0.020870347,0.063273573,0.007728462,,0.019556549,0.016174853,0.04543218,0.01549188,0.025085209,0.008543389,0.012438687,0.004284462,0.003298211,0.002472862,0.00088166,7.92533E-05
9/5/20 15:00,51920.12561,51798.57485,49947.936,49444.82798,,40833.68985,41343.33143,41093.34523,51892.46988,47322.56717,40719.44845,41433.15682,47228.25598,51931.77578,41288.11036,41108.42817,38677.44602,42083.70936,41037.03212,38668.54072,38291.48704,39190.40218,34193.56016,38973.02798,33629.65024,0.03254732,38427.12783,0.00053854,39032.43968,33843.23018,33860.10483,38538.91395,33792.3386,28873.86312,28984.61309,29390.17592,32837.97194,32413.54476,29092.40325,28913.85975,29330.75881,32657.86822,29115.64268,33683.59144,32947.7833,29077.82563,32836.67728,42799.05518,33778.44061,,51465.42012,33106.36553,34207.45072,32802.88467,28936.70653,42894.71206,32881.21449,51673.88929,33237.05973,37982.9769,29021.68333,37726.08254,41585.83043,40428.25291,22239.14569,22303.87637,23486.13725,7964.864062,23467.8509,20965.76528,18150.25484,17822.05673,23488.07307,23664.36945,21155.23604,23736.09471,23404.66322,23437.36041,17733.87934,23675.72187,17810.6972,7854.240256,23877.72499,17449.5013,22249.49974,17471.95392,22245.05785,23220.41511,8.81333E-05,9418.175459,9287.031035,17244.01874,18405.9961,16962.57901,23655.26399,23488.13101,18693.94698,0,12547.30188,10897.60911,6397.306552,6468.359171,5645.057388,4530.298552,3262.260605,3044.867418,2275.420353,1026.203007,0.100447122,0.019724278,0.022495498,0.023397953,0.0195686,0.019522109,0.054150213,0.165965618,,0.023497233,0.018519331,0.023876118,0.02081342,0.025487738,0.005628082,0.009787709,0.003706429,0.003508893,0.001598056,0.000512518,8.77622E-05
9/5/20 16:00,51607.7241,51857.7666,50291.70125,49692.58454,41551.82147,40987.79201,41787.23477,41311.29153,51998.85,47357.47177,21911.35004,41698.49467,47116.05713,51514.55295,41745.70126,41679.35676,38670.33658,41976.92125,41298.64992,39007.92936,38484.40865,39039.88631,34341.1413,38959.87294,34288.57221,0.021933002,38653.43122,0.002298829,39054.52141,34275.3168,33913.11866,38378.08486,33683.2073,28906.10165,28965.82686,29372.02529,32947.80479,32568.55926,29055.7075,28922.75768,29202.59211,32624.01001,28784.84842,33816.34461,32671.72009,29147.72479,32841.45717,42874.73805,34011.6817,32791.25401,51754.0722,33079.80395,34003.11758,33022.76144,28980.65163,43108.56319,32749.92676,51969.33429,33091.10244,38028.7714,29067.40366,37829.51406,41277.95121,40868.38438,22285.38334,22198.96946,23582.48335,7736.183189,23938.07816,20988.40127,18037.26973,17896.94661,23675.62885,23722.78325,20966.38416,23568.83816,23506.15508,23434.7755,17657.04127,23379.78583,17773.75894,7759.965033,23631.40259,17306.70751,22287.92468,17419.80083,22111.97115,23591.25952,0.000372224,9526.660824,9487.9108,17199.7265,18381.83815,16750.20155,23636.19158,23437.45439,18672.31663,0,12929.6923,11243.2221,6357.582341,6450.954131,5526.247177,4529.523285,3359.643751,3099.363562,2257.881505,1062.57576,0.082736242,0.020385404,0.02325602,0.026758902,0.019633876,0.022959053,0.073267018,0.201129387,,0.020221804,0.021846882,0.02642054,0.032187178,0.021421429,0.003506816,0.010068127,0.00387274,0.00364466,0.001447693,0.000665929,0.000103667
9/5/20 17:00,51629.58161,51581.05124,50504.21036,50386.45975,41812.51579,41198.52464,41884.82768,41356.89798,51696.37572,48278.33354,41193.87747,41707.86867,47934.46303,51673.21088,42133.21746,41611.4754,38830.50529,41913.9745,41745.29706,38778.61592,38529.32538,38998.42248,34179.96954,38743.24819,34193.99605,0.030708331,38716.92767,0.001176227,38824.1446,33979.30988,33985.51923,38526.3103,34047.81146,29200.26345,29025.11009,29647.77796,32605.20241,32521.9473,29361.99405,29066.48943,29528.15652,32715.63557,28975.02389,33789.10138,32882.59284,29071.07466,32965.88664,43268.92972,34040.84954,32847.6783,51975.24208,33002.42724,33988.3598,32910.73742,28990.22701,42820.92069,32645.68154,52116.67591,33215.16154,37974.69531,29038.97459,38002.11043,41361.14921,40713.84271,22051.1568,22024.9344,23796.33713,7617.670191,23736.98373,20975.20467,17807.53493,17755.17532,23741.00624,23755.51998,20994.72295,23591.92013,23519.89257,23630.76977,17646.20917,23445.30545,17784.76636,7620.012321,23622.87071,17072.16528,22165.07643,17542.74232,22194.14543,23639.71712,0.002365271,9747.746348,9663.319048,17077.03246,18370.18355,16889.5991,23717.14275,23224.54543,18704.02342,0,12947.12892,11657.34272,6429.923734,6637.34321,5707.861926,4314.883248,3353.691715,3084.870397,2273.985554,1083.531409,0.090991244,0.02090482,0.02085072,0.021203431,0.020966811,0.021329042,0.048659358,0.010864204,,0.021400993,0.033175611,0.028826987,0.031423731,0.012778727,0.002545616,0.005568622,0.002871564,0.003030709,0.001713829,0.000937102,2.24089E-05
9/5/20 18:00,51926.21743,51655.85602,50925.13764,50464.52221,41571.11879,41256.70083,41838.38747,41194.23488,51947.20058,48345.2962,40620.34012,41564.72093,47595.81101,51834.63509,41705.30492,41527.88883,38803.48887,41871.41838,41433.36853,38538.62315,38557.11403,38617.07855,34239.70009,38410.58648,34017.54179,0.034522218,38479.43513,0.000233667,38604.45507,33796.7916,33667.6876,38460.16351,33861.60924,29276.39954,29185.27047,29322.2227,33075.22126,32558.44301,29538.63775,29232.45685,29550.72926,32669.15803,28987.19157,33696.60201,32888.40359,29103.12281,33238.42344,43464.45726,33764.17444,32883.28196,52216.93659,32904.94619,33778.26306,33122.84563,29045.23254,43370.12479,32858.10656,52052.23223,33396.51602,38209.0929,29171.01513,37877.49257,41354.01981,40847.92196,21916.54254,21897.33628,23794.55211,7369.343492,23752.70252,20907.93442,17911.23803,17549.54784,23677.11237,23694.28812,21159.6447,23480.77559,23588.50402,23475.33205,17530.79596,23389.2824,17659.72371,7532.664067,23710.40591,16914.36034,22361.9689,17471.20405,22163.06513,23422.62215,0.002180978,9892.143723,10042.94181,16926.00309,18401.40983,16909.1022,23631.84784,23240.84505,18603.44689,0,12874.62476,11497.38808,6512.964053,6486.969175,5637.210804,4416.675782,3384.026375,3032.76785,2154.598382,1056.975426,0.061828538,0.017123069,0.017595307,0.017653658,0.016895611,0.017017444,0.034006573,0.006573318,,0.017606191,0.033971576,0.027260624,0.026949673,0.012017747,0.001506418,0.004079293,0.004336936,0.001782647,0.002449324,0.001052764,3.16756E-05
9/5/20 19:00,52053.41185,52061.67567,50739.1772,51011.63879,41269.15439,41558.66133,41663.9518,41251.68556,52056.9192,47870.3686,40694.08198,41705.4876,47266.27627,52482.5605,41230.11295,41271.26252,39120.98183,41844.63794,41246.15578,38980.00837,38500.15972,38919.52828,34135.67446,38282.61186,33768.39802,0.008209244,38654.89741,0.001439091,38580.83065,33512.19088,33482.08058,38834.08436,33465.54851,29254.52822,29273.24373,29446.0878,33331.81828,32669.18398,29612.40693,29182.81365,29426.99158,32961.0451,28889.77973,33559.08419,33103.53147,29174.42255,32919.13514,43165.25852,33444.37579,32904.91363,52101.83604,33004.42243,33650.13957,33186.98214,29142.03009,43338.96636,33215.93689,52268.02127,33494.16793,38309.46974,29221.30469,38012.39414,41395.06386,40838.18497,21905.18835,21915.8723,23863.1898,7300.805639,23816.35973,20773.07484,17587.37765,17564.3899,23691.47276,23730.54058,21046.02628,23524.48799,23643.79904,23613.3888,17712.02399,23545.44812,17692.20235,7351.203989,23493.32681,17112.53068,22083.15157,17452.16257,22091.26543,23706.79449,0.000382296,10007.90422,10344.51375,16945.68934,18415.2557,16832.68006,23356.38125,23129.10738,18642.96663,1.34667E-05,13068.13984,11741.79125,6590.078079,6505.19711,5621.875139,4369.869207,3328.379349,2956.096087,2150.343231,1027.165574,0.037318293,0.015900051,0.012970909,0.019233211,0.012717804,0.012963371,0.032058816,0.004781951,,0.012463693,0.03148996,0.013924878,0.020021678,0.008117071,0.000978178,0.00273404,0.012053387,0.001434569,0.000951556,0.000538084,0
9/5/20 20:00,51991.56015,52515.24381,51122.84553,51351.33069,41020.76265,41655.09306,41748.81895,41435.64363,52127.27379,47430.48622,41071.16267,41450.10493,47282.70931,52036.08305,41802.60751,41392.17628,40078.20325,42182.1279,41468.32454,39568.50841,39568.3237,39250.45788,34359.825,38706.65558,34087.13698,0.020724802,38867.63582,0.002494362,38816.72429,33877.29885,33697.05882,39664.94441,33719.50239,29178.83835,29105.7662,29512.46726,33796.37775,32812.70383,29397.5753,29124.05223,29332.53379,33191.96534,28688.45305,33484.9183,33459.3249,29056.84865,33522.23722,43599.46422,33559.02947,33338.11733,52528.90526,33319.73117,33983.79765,33485.43859,28984.74036,43518.26345,33539.63671,52474.42625,33843.71151,39088.54517,29128.3654,39225.797,41362.30763,41046.12452,21794.77656,21842.73263,24142.98677,7388.52995,24245.26583,20639.72356,17535.35638,17467.50273,23946.59176,23949.3168,20953.01895,24182.31164,24297.58337,24143.45908,17641.10554,24019.91048,17578.74796,7507.566392,23893.49797,17041.38245,21906.04369,17426.93394,22078.02385,24190.37631,0.00087386,10161.25656,10236.06015,17012.50847,18430.90638,16757.71381,23110.7558,23013.72321,18480.59356,1.26933E-05,13471.97233,12196.36434,6955.446307,6862.245674,5792.638277,4520.183002,3473.845984,3034.990463,2241.705776,1116.626485,0.036631844,0.011444876,0.011893793,0.014875722,0.018165078,0.021387967,0.023320176,0.009894298,,0.014597678,0.023919651,0.0119858,0.01351592,0.004754571,0.001368629,0.002297662,0.003065138,0.007355196,0.00115986,0.000694047,6.89E-07
